ID,duration,wav,wav_format,wav_opts
music-jamendo-0062_25,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0062_25.wav,wav,
music-jamendo-0157_35,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0157_35.wav,wav,
music-jamendo-0017_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0017_7.wav,wav,
music-jamendo-0087_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0087_5.wav,wav,
music-jamendo-0191_28,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0191_28.wav,wav,
music-jamendo-0047_40,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0047_40.wav,wav,
music-jamendo-0061_45,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0061_45.wav,wav,
music-jamendo-0192_26,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0192_26.wav,wav,
music-jamendo-0017_26,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0017_26.wav,wav,
music-jamendo-0051_41,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0051_41.wav,wav,
music-jamendo-0089_44,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0089_44.wav,wav,
music-jamendo-0204_48,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0204_48.wav,wav,
music-jamendo-0102_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0102_5.wav,wav,
music-jamendo-0173_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0173_4.wav,wav,
music-jamendo-0087_32,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0087_32.wav,wav,
music-jamendo-0004_39,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0004_39.wav,wav,
music-jamendo-0064_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0064_0.wav,wav,
music-jamendo-0064_11,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0064_11.wav,wav,
music-jamendo-0014_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0014_22.wav,wav,
music-jamendo-0032_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0032_16.wav,wav,
music-jamendo-0100_34,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0100_34.wav,wav,
music-jamendo-0005_15,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0005_15.wav,wav,
music-jamendo-0175_29,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0175_29.wav,wav,
music-jamendo-0087_41,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0087_41.wav,wav,
music-jamendo-0008_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0008_9.wav,wav,
music-jamendo-0076_41,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0076_41.wav,wav,
music-jamendo-0181_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0181_8.wav,wav,
music-jamendo-0094_59,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0094_59.wav,wav,
music-jamendo-0076_23,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0076_23.wav,wav,
music-jamendo-0065_36,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0065_36.wav,wav,
music-jamendo-0103_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0103_6.wav,wav,
music-jamendo-0015_28,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0015_28.wav,wav,
music-jamendo-0060_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0060_10.wav,wav,
music-jamendo-0097_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0097_5.wav,wav,
music-jamendo-0068_23,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0068_23.wav,wav,
music-jamendo-0127_39,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0127_39.wav,wav,
music-jamendo-0189_59,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0189_59.wav,wav,
music-jamendo-0165_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0165_9.wav,wav,
music-jamendo-0040_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0040_14.wav,wav,
music-jamendo-0073_23,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0073_23.wav,wav,
music-jamendo-0201_49,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0201_49.wav,wav,
music-jamendo-0069_34,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0069_34.wav,wav,
music-jamendo-0008_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0008_30.wav,wav,
music-jamendo-0163_26,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0163_26.wav,wav,
music-jamendo-0053_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0053_16.wav,wav,
music-jamendo-0017_21,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0017_21.wav,wav,
music-jamendo-0214_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0214_7.wav,wav,
music-jamendo-0067_43,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0067_43.wav,wav,
music-jamendo-0130_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0130_16.wav,wav,
music-jamendo-0007_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0007_16.wav,wav,
music-jamendo-0049_52,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0049_52.wav,wav,
music-jamendo-0152_27,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0152_27.wav,wav,
music-jamendo-0152_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0152_5.wav,wav,
music-jamendo-0042_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0042_12.wav,wav,
music-jamendo-0216_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0216_12.wav,wav,
music-jamendo-0091_17,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0091_17.wav,wav,
music-jamendo-0027_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0027_31.wav,wav,
music-jamendo-0093_43,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0093_43.wav,wav,
music-jamendo-0137_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0137_5.wav,wav,
music-jamendo-0072_35,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0072_35.wav,wav,
music-jamendo-0185_45,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0185_45.wav,wav,
music-jamendo-0189_18,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0189_18.wav,wav,
music-jamendo-0019_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0019_20.wav,wav,
music-jamendo-0004_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0004_1.wav,wav,
music-jamendo-0071_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0071_14.wav,wav,
music-jamendo-0211_15,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0211_15.wav,wav,
music-jamendo-0138_42,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0138_42.wav,wav,
music-jamendo-0110_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0110_9.wav,wav,
music-jamendo-0070_47,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0070_47.wav,wav,
music-jamendo-0215_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0215_12.wav,wav,
music-jamendo-0114_24,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0114_24.wav,wav,
music-jamendo-0007_34,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0007_34.wav,wav,
music-jamendo-0132_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0132_0.wav,wav,
music-jamendo-0133_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0133_31.wav,wav,
music-jamendo-0142_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0142_31.wav,wav,
music-jamendo-0020_47,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0020_47.wav,wav,
music-jamendo-0011_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0011_2.wav,wav,
music-jamendo-0125_15,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0125_15.wav,wav,
music-jamendo-0137_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0137_7.wav,wav,
music-jamendo-0128_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0128_16.wav,wav,
music-jamendo-0021_36,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0021_36.wav,wav,
music-jamendo-0132_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0132_12.wav,wav,
music-jamendo-0118_20,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0118_20.wav,wav,
music-jamendo-0153_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0153_22.wav,wav,
music-jamendo-0030_16,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0030_16.wav,wav,
music-jamendo-0155_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0155_5.wav,wav,
music-jamendo-0117_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0117_30.wav,wav,
music-jamendo-0070_29,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0070_29.wav,wav,
music-jamendo-0189_58,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0189_58.wav,wav,
music-jamendo-0197_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0197_7.wav,wav,
music-jamendo-0099_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0099_0.wav,wav,
music-jamendo-0074_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0074_8.wav,wav,
music-jamendo-0205_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0205_30.wav,wav,
music-jamendo-0210_15,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0210_15.wav,wav,
music-jamendo-0002_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0002_6.wav,wav,
music-jamendo-0007_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0007_14.wav,wav,
music-jamendo-0113_41,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0113_41.wav,wav,
music-jamendo-0192_104,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0192_104.wav,wav,
music-jamendo-0216_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0216_5.wav,wav,
music-jamendo-0114_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0114_1.wav,wav,
music-jamendo-0187_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0187_0.wav,wav,
music-jamendo-0178_23,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0178_23.wav,wav,
music-jamendo-0138_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0138_8.wav,wav,
music-jamendo-0187_19,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0187_19.wav,wav,
music-jamendo-0168_24,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0168_24.wav,wav,
music-jamendo-0109_13,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0109_13.wav,wav,
music-jamendo-0080_22,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0080_22.wav,wav,
music-jamendo-0123_33,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0123_33.wav,wav,
music-jamendo-0050_6,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0050_6.wav,wav,
music-jamendo-0000_43,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0000_43.wav,wav,
music-jamendo-0034_25,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0034_25.wav,wav,
music-jamendo-0207_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0207_0.wav,wav,
music-jamendo-0039_41,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0039_41.wav,wav,
music-jamendo-0187_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0187_1.wav,wav,
music-jamendo-0027_23,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0027_23.wav,wav,
music-jamendo-0053_53,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0053_53.wav,wav,
music-jamendo-0164_36,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0164_36.wav,wav,
music-jamendo-0045_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0045_14.wav,wav,
music-jamendo-0050_52,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0050_52.wav,wav,
music-jamendo-0118_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0118_14.wav,wav,
music-jamendo-0020_39,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0020_39.wav,wav,
music-jamendo-0182_45,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0182_45.wav,wav,
music-jamendo-0065_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0065_9.wav,wav,
music-jamendo-0153_38,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0153_38.wav,wav,
music-jamendo-0028_1,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0028_1.wav,wav,
music-jamendo-0136_40,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0136_40.wav,wav,
music-jamendo-0188_15,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0188_15.wav,wav,
music-jamendo-0156_62,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0156_62.wav,wav,
music-jamendo-0211_23,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0211_23.wav,wav,
music-jamendo-0056_62,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0056_62.wav,wav,
music-jamendo-0200_28,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0200_28.wav,wav,
music-jamendo-0131_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0131_4.wav,wav,
music-jamendo-0207_55,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0207_55.wav,wav,
music-jamendo-0018_9,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0018_9.wav,wav,
music-jamendo-0107_54,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0107_54.wav,wav,
music-jamendo-0212_34,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0212_34.wav,wav,
music-jamendo-0188_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0188_0.wav,wav,
music-jamendo-0188_40,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0188_40.wav,wav,
music-jamendo-0107_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0107_10.wav,wav,
music-jamendo-0073_24,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0073_24.wav,wav,
music-jamendo-0140_43,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0140_43.wav,wav,
music-jamendo-0117_25,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0117_25.wav,wav,
music-jamendo-0131_11,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0131_11.wav,wav,
music-jamendo-0016_24,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0016_24.wav,wav,
music-jamendo-0186_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0186_31.wav,wav,
music-jamendo-0044_14,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0044_14.wav,wav,
music-jamendo-0168_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0168_31.wav,wav,
music-jamendo-0164_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0164_30.wav,wav,
music-jamendo-0177_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0177_3.wav,wav,
music-jamendo-0128_26,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0128_26.wav,wav,
music-jamendo-0107_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0107_30.wav,wav,
music-jamendo-0138_21,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0138_21.wav,wav,
music-jamendo-0041_0,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0041_0.wav,wav,
music-jamendo-0062_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0062_8.wav,wav,
music-jamendo-0008_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0008_31.wav,wav,
music-jamendo-0081_40,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0081_40.wav,wav,
music-jamendo-0192_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0192_31.wav,wav,
music-jamendo-0019_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0019_30.wav,wav,
music-jamendo-0004_67,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0004_67.wav,wav,
music-jamendo-0080_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0080_12.wav,wav,
music-jamendo-0073_15,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0073_15.wav,wav,
music-jamendo-0100_47,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0100_47.wav,wav,
music-jamendo-0190_43,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0190_43.wav,wav,
music-jamendo-0059_38,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0059_38.wav,wav,
music-jamendo-0047_37,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0047_37.wav,wav,
music-jamendo-0118_4,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0118_4.wav,wav,
music-jamendo-0209_10,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0209_10.wav,wav,
music-jamendo-0090_37,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0090_37.wav,wav,
music-jamendo-0102_19,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0102_19.wav,wav,
music-jamendo-0187_39,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0187_39.wav,wav,
music-jamendo-0172_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0172_7.wav,wav,
music-jamendo-0163_7,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0163_7.wav,wav,
music-jamendo-0029_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0029_30.wav,wav,
music-jamendo-0198_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0198_3.wav,wav,
music-jamendo-0125_8,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0125_8.wav,wav,
music-jamendo-0183_3,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0183_3.wav,wav,
music-jamendo-0023_36,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0023_36.wav,wav,
music-jamendo-0009_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0009_5.wav,wav,
music-jamendo-0046_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0046_30.wav,wav,
music-jamendo-0168_29,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0168_29.wav,wav,
music-jamendo-0170_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0170_5.wav,wav,
music-jamendo-0119_36,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0119_36.wav,wav,
music-jamendo-0125_35,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0125_35.wav,wav,
music-jamendo-0025_44,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0025_44.wav,wav,
music-jamendo-0042_54,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0042_54.wav,wav,
music-jamendo-0192_88,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0192_88.wav,wav,
music-jamendo-0155_27,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0155_27.wav,wav,
music-jamendo-0095_19,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0095_19.wav,wav,
music-jamendo-0106_24,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0106_24.wav,wav,
music-jamendo-0076_46,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0076_46.wav,wav,
music-jamendo-0019_27,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0019_27.wav,wav,
music-jamendo-0201_5,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0201_5.wav,wav,
music-jamendo-0010_11,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0010_11.wav,wav,
music-jamendo-0034_39,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0034_39.wav,wav,
music-jamendo-0007_28,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0007_28.wav,wav,
music-jamendo-0112_25,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0112_25.wav,wav,
music-jamendo-0044_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0044_31.wav,wav,
music-jamendo-0168_12,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0168_12.wav,wav,
music-jamendo-0177_31,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0177_31.wav,wav,
music-jamendo-0166_39,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0166_39.wav,wav,
music-jamendo-0056_19,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0056_19.wav,wav,
music-jamendo-0191_2,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0191_2.wav,wav,
music-jamendo-0060_23,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0060_23.wav,wav,
music-jamendo-0183_30,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0183_30.wav,wav,
music-jamendo-0132_18,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0132_18.wav,wav,
music-jamendo-0067_13,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0067_13.wav,wav,
music-jamendo-0113_29,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0113_29.wav,wav,
music-jamendo-0165_17,5.0,/media/alex/extra_memory/speechbrain_dataset/musan/music/jamendo/music-jamendo-0165_17.wav,wav,
